date,city,job_type,list_price,discount,booked,gmv,units
2024-04-03,Delhi,pest_control,769.4,0.0,0,0.0,1
2024-04-03,Delhi,pest_control,814.8,0.0,0,0.0,1
2024-04-03,Delhi,pest_control,822.9,0.086,0,0.0,1
2024-04-03,Delhi,pest_control,801.34,0.0,1,801.34,1
2024-04-03,Delhi,pest_control,766.54,0.0,0,0.0,1
2024-04-03,Delhi,pest_control,767.83,0.185,1,625.41,1
2024-04-03,Delhi,pest_control,793.55,0.051,0,0.0,1
2024-04-03,Delhi,pest_control,769.23,0.183,0,0.0,1
2024-04-03,Delhi,pest_control,823.29,0.0,0,0.0,1
2024-04-03,Delhi,pest_control,784.24,0.0,0,0.0,1
2024-04-03,Delhi,pest_control,767.53,0.0,1,767.53,1
2024-04-03,Delhi,pest_control,826.09,0.073,1,765.73,1
2024-04-03,Delhi,pest_control,771.75,0.0,0,0.0,1
2024-04-03,Delhi,pest_control,773.8,0.0,1,773.8,1
2024-04-03,Delhi,pest_control,798.61,0.13,0,0.0,1
2024-04-03,Delhi,pest_control,779.03,0.081,0,0.0,1
2024-04-03,Delhi,pest_control,773.45,0.15,1,657.65,1
2024-04-03,Delhi,pest_control,833.91,0.0,1,833.91,1
2024-04-03,Delhi,pest_control,820.97,0.188,1,666.62,1
2024-04-03,Delhi,pest_control,793.8,0.077,0,0.0,1
2024-04-03,Delhi,pest_control,792.42,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,798.58,0.0,1,798.58,1
2024-04-04,Delhi,pest_control,829.24,0.15,0,0.0,1
2024-04-04,Delhi,pest_control,788.77,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,780.58,0.147,0,0.0,1
2024-04-04,Delhi,pest_control,803.6,0.138,1,692.56,1
2024-04-04,Delhi,pest_control,814.47,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,768.6,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,808.43,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,770.28,0.101,1,692.2,1
2024-04-04,Delhi,pest_control,774.0,0.132,0,0.0,1
2024-04-04,Delhi,pest_control,827.26,0.235,0,0.0,1
2024-04-04,Delhi,pest_control,773.91,0.187,0,0.0,1
2024-04-04,Delhi,pest_control,836.37,0.097,0,0.0,1
2024-04-04,Delhi,pest_control,774.1,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,795.61,0.23,1,612.6,1
2024-04-04,Delhi,pest_control,809.55,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,825.22,0.0,1,825.22,1
2024-04-04,Delhi,pest_control,796.09,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,783.99,0.0,1,783.99,1
2024-04-04,Delhi,pest_control,768.58,0.0,1,768.58,1
2024-04-04,Delhi,pest_control,816.21,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,776.4,0.07,1,722.11,1
2024-04-04,Delhi,pest_control,799.07,0.059,0,0.0,1
2024-04-04,Delhi,pest_control,776.63,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,774.45,0.191,0,0.0,1
2024-04-04,Delhi,pest_control,789.19,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,771.87,0.193,0,0.0,1
2024-04-04,Delhi,pest_control,812.33,0.0,1,812.33,1
2024-04-04,Delhi,pest_control,814.54,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,789.23,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,838.58,0.0,0,0.0,1
2024-04-04,Delhi,pest_control,762.02,0.0,1,762.02,1
2024-04-05,Delhi,pest_control,838.52,0.0,1,838.52,1
2024-04-05,Delhi,pest_control,797.57,0.0,0,0.0,1
2024-04-05,Delhi,pest_control,785.18,0.061,1,737.56,1
2024-04-05,Delhi,pest_control,807.27,0.156,1,681.29,1
2024-04-05,Delhi,pest_control,772.76,0.083,0,0.0,1
2024-04-05,Delhi,pest_control,825.71,0.0,0,0.0,1
2024-04-05,Delhi,pest_control,817.01,0.212,0,0.0,1
2024-04-05,Delhi,pest_control,790.07,0.0,1,790.07,1
2024-04-05,Delhi,pest_control,828.63,0.0,0,0.0,1
2024-04-05,Delhi,pest_control,788.1,0.241,0,0.0,1
2024-04-05,Delhi,pest_control,823.54,0.0,1,823.54,1
2024-04-05,Delhi,pest_control,832.3,0.199,0,0.0,1
2024-04-07,Delhi,pest_control,765.98,0.0,0,0.0,1
2024-04-07,Delhi,pest_control,796.55,0.0,1,796.55,1
2024-04-07,Delhi,pest_control,768.9,0.0,0,0.0,1
2024-04-07,Delhi,pest_control,801.65,0.244,0,0.0,1
2024-04-07,Delhi,pest_control,803.26,0.0,0,0.0,1
2024-04-07,Delhi,pest_control,773.73,0.0,0,0.0,1
2024-04-07,Delhi,pest_control,816.47,0.137,0,0.0,1
2024-04-07,Delhi,pest_control,802.62,0.0,1,802.62,1
2024-04-07,Delhi,pest_control,769.17,0.203,1,612.69,1
2024-04-08,Delhi,pest_control,785.15,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,780.43,0.145,0,0.0,1
2024-04-08,Delhi,pest_control,819.52,0.116,1,724.22,1
2024-04-08,Delhi,pest_control,764.74,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,792.04,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,835.83,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,811.08,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,817.61,0.0,1,817.61,1
2024-04-08,Delhi,pest_control,792.24,0.0,1,792.24,1
2024-04-08,Delhi,pest_control,806.2,0.078,1,743.36,1
2024-04-08,Delhi,pest_control,833.51,0.067,1,777.99,1
2024-04-08,Delhi,pest_control,811.1,0.0,1,811.1,1
2024-04-08,Delhi,pest_control,775.42,0.0,1,775.42,1
2024-04-08,Delhi,pest_control,806.47,0.0,1,806.47,1
2024-04-08,Delhi,pest_control,775.33,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,829.99,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,812.93,0.191,1,657.7,1
2024-04-08,Delhi,pest_control,791.77,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,813.02,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,832.46,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,815.69,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,768.79,0.087,1,702.05,1
2024-04-08,Delhi,pest_control,816.48,0.148,1,695.7,1
2024-04-08,Delhi,pest_control,833.11,0.0,0,0.0,1
2024-04-08,Delhi,pest_control,762.96,0.0,1,762.96,1
2024-04-08,Delhi,pest_control,787.47,0.079,1,724.91,1
2024-04-08,Delhi,pest_control,797.72,0.061,1,749.07,1
2024-04-08,Delhi,pest_control,823.19,0.138,1,709.84,1
2024-04-08,Delhi,pest_control,783.88,0.0,1,783.88,1
2024-04-09,Delhi,pest_control,783.79,0.103,0,0.0,1
2024-04-09,Delhi,pest_control,763.87,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,784.74,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,790.3,0.0,1,790.3,1
2024-04-09,Delhi,pest_control,817.17,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,759.48,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,802.77,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,808.17,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,776.05,0.222,0,0.0,1
2024-04-09,Delhi,pest_control,789.25,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,798.74,0.236,0,0.0,1
2024-04-09,Delhi,pest_control,827.21,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,783.46,0.0,1,783.46,1
2024-04-09,Delhi,pest_control,768.44,0.112,0,0.0,1
2024-04-09,Delhi,pest_control,788.66,0.225,1,610.82,1
2024-04-09,Delhi,pest_control,803.3,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,836.63,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,815.77,0.0,1,815.77,1
2024-04-09,Delhi,pest_control,814.51,0.116,0,0.0,1
2024-04-09,Delhi,pest_control,793.33,0.119,0,0.0,1
2024-04-09,Delhi,pest_control,835.46,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,838.47,0.0,0,0.0,1
2024-04-09,Delhi,pest_control,826.57,0.106,0,0.0,1
2024-04-09,Delhi,pest_control,778.29,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,818.2,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,779.98,0.0,1,779.98,1
2024-04-10,Delhi,pest_control,791.54,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,784.63,0.15,0,0.0,1
2024-04-10,Delhi,pest_control,766.59,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,783.88,0.241,0,0.0,1
2024-04-10,Delhi,pest_control,807.25,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,770.38,0.0,1,770.38,1
2024-04-10,Delhi,pest_control,773.33,0.202,0,0.0,1
2024-04-10,Delhi,pest_control,816.7,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,779.41,0.058,0,0.0,1
2024-04-10,Delhi,pest_control,832.44,0.233,1,638.64,1
2024-04-10,Delhi,pest_control,760.7,0.0,1,760.7,1
2024-04-10,Delhi,pest_control,799.66,0.112,0,0.0,1
2024-04-10,Delhi,pest_control,793.51,0.0,1,793.51,1
2024-04-10,Delhi,pest_control,812.02,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,763.85,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,836.0,0.0,0,0.0,1
2024-04-10,Delhi,pest_control,768.65,0.214,1,604.4,1
2024-04-10,Delhi,pest_control,838.85,0.15,0,0.0,1
2024-04-10,Delhi,pest_control,777.74,0.106,0,0.0,1
2024-04-10,Delhi,pest_control,779.58,0.0,1,779.58,1
2024-04-10,Delhi,pest_control,769.54,0.208,1,609.41,1
2024-04-11,Delhi,pest_control,786.36,0.232,1,604.19,1
2024-04-11,Delhi,pest_control,832.7,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,790.12,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,775.9,0.249,0,0.0,1
2024-04-11,Delhi,pest_control,761.08,0.148,0,0.0,1
2024-04-11,Delhi,pest_control,784.94,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,812.65,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,785.32,0.0,1,785.32,1
2024-04-11,Delhi,pest_control,786.71,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,804.09,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,773.68,0.0,1,773.68,1
2024-04-11,Delhi,pest_control,781.8,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,826.0,0.21,0,0.0,1
2024-04-11,Delhi,pest_control,816.25,0.233,0,0.0,1
2024-04-11,Delhi,pest_control,786.59,0.16,0,0.0,1
2024-04-11,Delhi,pest_control,821.57,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,762.86,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,777.12,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,792.54,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,815.36,0.0,0,0.0,1
2024-04-11,Delhi,pest_control,817.37,0.0,1,817.37,1
2024-04-11,Delhi,pest_control,804.37,0.0,1,804.37,1
2024-04-11,Delhi,pest_control,807.97,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,806.88,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,762.14,0.0,1,762.14,1
2024-04-12,Delhi,pest_control,770.07,0.164,0,0.0,1
2024-04-12,Delhi,pest_control,828.78,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,795.35,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,794.06,0.123,0,0.0,1
2024-04-12,Delhi,pest_control,816.83,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,765.99,0.0,1,765.99,1
2024-04-12,Delhi,pest_control,828.65,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,811.54,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,824.95,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,833.91,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,786.46,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,785.72,0.0,0,0.0,1
2024-04-12,Delhi,pest_control,814.67,0.125,1,713.03,1
2024-04-12,Delhi,pest_control,775.03,0.0,1,775.03,1
2024-04-12,Delhi,pest_control,811.57,0.146,1,693.0,1
2024-04-12,Delhi,pest_control,764.71,0.109,0,0.0,1
2024-04-12,Delhi,pest_control,786.75,0.0,1,786.75,1
2024-04-12,Delhi,pest_control,785.96,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,801.21,0.0,1,801.21,1
2024-04-14,Delhi,pest_control,836.26,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,815.17,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,797.59,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,802.94,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,810.42,0.0,1,810.42,1
2024-04-14,Delhi,pest_control,806.37,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,796.64,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,783.44,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,824.55,0.238,0,0.0,1
2024-04-14,Delhi,pest_control,829.05,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,816.04,0.0,0,0.0,1
2024-04-14,Delhi,pest_control,788.82,0.0,1,788.82,1
2024-04-15,Delhi,pest_control,794.91,0.0,1,794.91,1
2024-04-15,Delhi,pest_control,776.77,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,814.52,0.178,0,0.0,1
2024-04-15,Delhi,pest_control,837.15,0.088,0,0.0,1
2024-04-15,Delhi,pest_control,828.27,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,774.88,0.0,1,774.88,1
2024-04-15,Delhi,pest_control,820.62,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,822.44,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,778.39,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,827.68,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,778.95,0.0,1,778.95,1
2024-04-15,Delhi,pest_control,787.2,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,810.99,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,816.82,0.249,1,613.21,1
2024-04-15,Delhi,pest_control,778.02,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,833.5,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,780.75,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,833.65,0.218,0,0.0,1
2024-04-15,Delhi,pest_control,832.5,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,792.72,0.0,0,0.0,1
2024-04-15,Delhi,pest_control,798.54,0.171,0,0.0,1
2024-04-15,Delhi,pest_control,810.33,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,773.77,0.085,1,708.32,1
2024-04-16,Delhi,pest_control,833.74,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,836.69,0.232,1,642.96,1
2024-04-16,Delhi,pest_control,804.12,0.058,1,757.34,1
2024-04-16,Delhi,pest_control,836.54,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,826.9,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,777.07,0.22,0,0.0,1
2024-04-16,Delhi,pest_control,775.51,0.0,1,775.51,1
2024-04-16,Delhi,pest_control,784.92,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,811.57,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,818.81,0.0,1,818.81,1
2024-04-16,Delhi,pest_control,801.86,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,813.18,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,816.47,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,782.21,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,775.32,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,832.14,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,761.63,0.122,0,0.0,1
2024-04-16,Delhi,pest_control,827.31,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,780.37,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,837.31,0.221,0,0.0,1
2024-04-16,Delhi,pest_control,837.36,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,823.24,0.0,1,823.24,1
2024-04-16,Delhi,pest_control,761.57,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,798.45,0.0,1,798.45,1
2024-04-16,Delhi,pest_control,832.18,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,807.05,0.0,1,807.05,1
2024-04-16,Delhi,pest_control,766.18,0.0,0,0.0,1
2024-04-16,Delhi,pest_control,816.42,0.0,1,816.42,1
2024-04-17,Delhi,pest_control,835.65,0.0,1,835.65,1
2024-04-17,Delhi,pest_control,760.8,0.0,1,760.8,1
2024-04-17,Delhi,pest_control,777.06,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,804.26,0.237,1,613.34,1
2024-04-17,Delhi,pest_control,804.42,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,818.92,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,767.87,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,836.49,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,774.13,0.0,1,774.13,1
2024-04-17,Delhi,pest_control,793.12,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,783.2,0.0,1,783.2,1
2024-04-17,Delhi,pest_control,791.66,0.172,0,0.0,1
2024-04-17,Delhi,pest_control,775.84,0.0,1,775.84,1
2024-04-17,Delhi,pest_control,789.88,0.106,0,0.0,1
2024-04-17,Delhi,pest_control,780.46,0.0,1,780.46,1
2024-04-17,Delhi,pest_control,763.67,0.196,0,0.0,1
2024-04-17,Delhi,pest_control,820.3,0.0,1,820.3,1
2024-04-17,Delhi,pest_control,783.96,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,806.18,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,838.48,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,813.95,0.21,1,642.79,1
2024-04-17,Delhi,pest_control,776.66,0.0,0,0.0,1
2024-04-17,Delhi,pest_control,778.02,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,798.68,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,828.62,0.122,0,0.0,1
2024-04-18,Delhi,pest_control,764.65,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,805.95,0.153,1,682.9,1
2024-04-18,Delhi,pest_control,775.79,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,773.74,0.0,1,773.74,1
2024-04-18,Delhi,pest_control,789.3,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,774.12,0.083,1,710.12,1
2024-04-18,Delhi,pest_control,805.21,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,816.09,0.084,0,0.0,1
2024-04-18,Delhi,pest_control,797.48,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,823.36,0.134,0,0.0,1
2024-04-18,Delhi,pest_control,835.44,0.125,1,731.29,1
2024-04-18,Delhi,pest_control,795.13,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,765.73,0.239,1,582.37,1
2024-04-18,Delhi,pest_control,823.93,0.185,0,0.0,1
2024-04-18,Delhi,pest_control,772.36,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,804.33,0.0,0,0.0,1
2024-04-18,Delhi,pest_control,833.86,0.0,1,833.86,1
2024-04-18,Delhi,pest_control,782.12,0.093,0,0.0,1
2024-04-18,Delhi,pest_control,795.48,0.07,0,0.0,1
2024-04-19,Delhi,pest_control,765.69,0.0,1,765.69,1
2024-04-19,Delhi,pest_control,801.78,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,788.05,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,817.41,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,808.72,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,762.71,0.062,1,715.58,1
2024-04-19,Delhi,pest_control,810.43,0.194,0,0.0,1
2024-04-19,Delhi,pest_control,780.01,0.201,0,0.0,1
2024-04-19,Delhi,pest_control,802.41,0.064,0,0.0,1
2024-04-19,Delhi,pest_control,825.77,0.243,1,624.89,1
2024-04-19,Delhi,pest_control,784.55,0.0,1,784.55,1
2024-04-19,Delhi,pest_control,798.82,0.0,1,798.82,1
2024-04-19,Delhi,pest_control,805.06,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,795.64,0.0,1,795.64,1
2024-04-19,Delhi,pest_control,769.12,0.0,1,769.12,1
2024-04-19,Delhi,pest_control,777.97,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,829.26,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,831.49,0.091,1,755.87,1
2024-04-19,Delhi,pest_control,759.54,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,811.66,0.0,0,0.0,1
2024-04-19,Delhi,pest_control,814.9,0.057,0,0.0,1
2024-04-19,Delhi,pest_control,786.38,0.0,1,786.38,1
2024-04-21,Delhi,pest_control,806.87,0.085,0,0.0,1
2024-04-21,Delhi,pest_control,802.56,0.0,0,0.0,1
2024-04-21,Delhi,pest_control,834.96,0.0,1,834.96,1
2024-04-21,Delhi,pest_control,833.9,0.233,1,639.31,1
2024-04-21,Delhi,pest_control,766.26,0.0,0,0.0,1
2024-04-21,Delhi,pest_control,798.0,0.135,0,0.0,1
2024-04-21,Delhi,pest_control,772.73,0.0,0,0.0,1
2024-04-21,Delhi,pest_control,787.56,0.0,0,0.0,1
2024-04-21,Delhi,pest_control,772.27,0.0,0,0.0,1
2024-04-21,Delhi,pest_control,776.2,0.156,1,655.38,1
2024-04-22,Delhi,pest_control,793.84,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,759.79,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,812.47,0.0,1,812.47,1
2024-04-22,Delhi,pest_control,825.87,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,834.59,0.0,1,834.59,1
2024-04-22,Delhi,pest_control,836.7,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,812.83,0.0,1,812.83,1
2024-04-22,Delhi,pest_control,831.06,0.09,0,0.0,1
2024-04-22,Delhi,pest_control,760.56,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,799.88,0.0,1,799.88,1
2024-04-22,Delhi,pest_control,779.3,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,765.78,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,797.84,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,820.26,0.0,0,0.0,1
2024-04-22,Delhi,pest_control,816.1,0.211,0,0.0,1
2024-04-23,Delhi,pest_control,827.88,0.0,0,0.0,1
2024-04-23,Delhi,pest_control,786.21,0.218,0,0.0,1
2024-04-23,Delhi,pest_control,786.73,0.248,1,591.92,1
2024-04-23,Delhi,pest_control,812.07,0.0,1,812.07,1
2024-04-23,Delhi,pest_control,770.63,0.182,1,630.11,1
2024-04-23,Delhi,pest_control,786.22,0.0,0,0.0,1
2024-04-23,Delhi,pest_control,808.89,0.0,1,808.89,1
2024-04-23,Delhi,pest_control,823.14,0.053,0,0.0,1
2024-04-23,Delhi,pest_control,808.4,0.099,1,728.47,1
2024-04-23,Delhi,pest_control,832.25,0.0,1,832.25,1
2024-04-23,Delhi,pest_control,815.82,0.0,0,0.0,1
2024-04-23,Delhi,pest_control,773.67,0.053,1,732.33,1
2024-04-23,Delhi,pest_control,834.37,0.087,0,0.0,1
2024-04-23,Delhi,pest_control,826.18,0.224,0,0.0,1
2024-04-23,Delhi,pest_control,806.85,0.235,1,617.34,1
2024-04-23,Delhi,pest_control,805.86,0.0,0,0.0,1
2024-04-23,Delhi,pest_control,838.0,0.0,0,0.0,1
2024-04-23,Delhi,pest_control,834.75,0.055,1,788.46,1
2024-04-23,Delhi,pest_control,774.97,0.0,1,774.97,1
2024-04-23,Delhi,pest_control,828.74,0.0,1,828.74,1
2024-04-23,Delhi,pest_control,768.69,0.135,1,665.15,1
2024-04-23,Delhi,pest_control,787.57,0.0,1,787.57,1
2024-04-23,Delhi,pest_control,806.21,0.137,1,696.15,1
2024-04-23,Delhi,pest_control,787.53,0.229,0,0.0,1
2024-04-24,Delhi,pest_control,795.68,0.0,1,795.68,1
2024-04-24,Delhi,pest_control,809.78,0.0,1,809.78,1
2024-04-24,Delhi,pest_control,833.39,0.118,0,0.0,1
2024-04-24,Delhi,pest_control,777.19,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,784.62,0.059,1,738.34,1
2024-04-24,Delhi,pest_control,803.37,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,770.09,0.088,1,702.45,1
2024-04-24,Delhi,pest_control,784.14,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,786.87,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,818.21,0.082,0,0.0,1
2024-04-24,Delhi,pest_control,765.09,0.103,0,0.0,1
2024-04-24,Delhi,pest_control,759.43,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,809.36,0.0,1,809.36,1
2024-04-24,Delhi,pest_control,838.5,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,769.6,0.0,1,769.6,1
2024-04-24,Delhi,pest_control,779.19,0.068,0,0.0,1
2024-04-24,Delhi,pest_control,837.6,0.238,1,638.62,1
2024-04-24,Delhi,pest_control,822.56,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,825.99,0.101,0,0.0,1
2024-04-24,Delhi,pest_control,788.54,0.075,0,0.0,1
2024-04-24,Delhi,pest_control,799.17,0.063,1,748.92,1
2024-04-24,Delhi,pest_control,802.36,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,807.82,0.0,1,807.82,1
2024-04-24,Delhi,pest_control,785.46,0.0,0,0.0,1
2024-04-24,Delhi,pest_control,785.62,0.08,0,0.0,1
2024-04-24,Delhi,pest_control,814.66,0.132,0,0.0,1
2024-04-24,Delhi,pest_control,780.26,0.138,0,0.0,1
2024-04-24,Delhi,pest_control,793.28,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,780.08,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,836.42,0.0,1,836.42,1
2024-04-25,Delhi,pest_control,794.44,0.184,0,0.0,1
2024-04-25,Delhi,pest_control,836.73,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,800.71,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,798.1,0.0,1,798.1,1
2024-04-25,Delhi,pest_control,785.18,0.056,0,0.0,1
2024-04-25,Delhi,pest_control,764.2,0.0,1,764.2,1
2024-04-25,Delhi,pest_control,807.54,0.0,1,807.54,1
2024-04-25,Delhi,pest_control,835.14,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,835.6,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,827.46,0.0,1,827.46,1
2024-04-25,Delhi,pest_control,801.22,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,761.73,0.0,1,761.73,1
2024-04-25,Delhi,pest_control,794.51,0.0,1,794.51,1
2024-04-25,Delhi,pest_control,809.2,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,764.94,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,806.71,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,824.83,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,811.74,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,780.58,0.0,0,0.0,1
2024-04-25,Delhi,pest_control,810.4,0.0,0,0.0,1
2024-04-26,Delhi,pest_control,779.44,0.184,1,636.28,1
